Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB52,OUT019,400.8023
DRG25,OUT027,5599.2324
FDZ13,OUT049,758.90686
FDB57,OUT019,442.4626
FDR40,OUT046,1345.6256
NCO14,OUT019,122.67309
NCN19,OUT045,2810.556
FDQ28,OUT019,434.46494
FDO13,OUT018,2814.0479
FDK48,OUT013,1250.2384
FDU07,OUT018,2163.0288
FDW20,OUT046,2125.17
FDV12,OUT010,295.43857
FDH24,OUT013,2782.584
FDV59,OUT049,3724.1995
FDK57,OUT045,1974.7249
FDL16,OUT027,860.34644
NCQ17,OUT046,2424.9546
FDJ15,OUT018,3160.7102
FDX24,OUT049,1470.492
FDT47,OUT046,1849.3678
FDT10,OUT049,1077.6835
FDZ37,OUT018,1136.4219
FDW43,OUT027,7176.313
DRN36,OUT017,1553.017
FDJ14,OUT045,1274.5951
FDA32,OUT013,3293.8367
FDJ38,OUT019,598.666
FDQ57,OUT017,2347.79
NCQ41,OUT019,343.16586
FDG56,OUT049,1016.7935
DRC13,OUT027,3041.708
FDV55,OUT035,2597.6504
FDQ49,OUT045,2714.7886
FDE29,OUT010,172.14021
FDR03,OUT013,3733.184
FDD45,OUT049,1434.2754
FDN38,OUT010,1007.7192
FDT56,OUT046,922.7027
FDT48,OUT045,3358.7988
FDU03,OUT049,3374.617
FDC56,OUT010,278.17636
NCO43,OUT027,2678.9211
FDQ27,OUT017,2011.8896
FDR03,OUT046,3508.166
DRH23,OUT010,114.801834
FDG22,OUT045,717.954
NCJ42,OUT013,1792.727
FDR24,OUT046,1557.938
FDW60,OUT035,3174.5571
FDJ08,OUT013,3296.2637
DRL59,OUT018,641.11865
FDG60,OUT010,339.40063
FDW27,OUT017,1890.7964
FDX14,OUT018,983.5548
FDC20,OUT013,802.1703
NCS29,OUT018,4247.6606
FDJ56,OUT046,1587.19
FDB20,OUT019,208.69147
FDL28,OUT027,6285.039
FDW01,OUT018,1982.2675
FDL03,OUT046,2796.3633
FDX22,OUT049,4020.3997
FDJ21,OUT035,2659.2131
FDR31,OUT045,2181.8948
FDG21,OUT035,2787.2131
FDS22,OUT027,1047.6652
FDK08,OUT035,1747.6378
FDE17,OUT018,2034.5509
NCN30,OUT017,1633.9979
FDT50,OUT046,1390.9587
NCX42,OUT049,2937.372
FDJ12,OUT035,3708.3523
NCA18,OUT027,2166.9792
FDP23,OUT019,684.9594
FDX12,OUT013,3605.8652
FDN40,OUT018,2131.1929
FDV48,OUT035,1334.9812
NCY54,OUT013,3465.8533
FDL16,OUT010,171.92094
FDR45,OUT018,2934.7363
FDJ52,OUT046,2699.0784
DRG01,OUT017,1335.112
FDP52,OUT013,4186.377
FDU58,OUT017,3201.0552
FDL02,OUT045,1813.3872
FDG28,OUT013,3931.0737
FDA19,OUT035,2122.7239
FDW46,OUT027,1794.5605
NCD43,OUT049,1660.2612
DRG39,OUT013,736.3912
NCF55,OUT049,625.83844
FDJ07,OUT046,1917.9899
FDE08,OUT046,2432.5342
FDP56,OUT019,124.5504
FDT45,OUT045,823.9068
FDF17,OUT018,2536.4592
FDX44,OUT046,1305.321
FDM28,OUT027,5331.718
FDI36,OUT049,2337.9822
FDS07,OUT045,1953.3578
FDD36,OUT045,1990.2285
FDW11,OUT046,1065.7543
FDN40,OUT049,2117.3542
NCQ18,OUT049,1481.8201
NCQ54,OUT017,3321.53
NCS42,OUT045,1239.0265
DRH39,OUT010,199.46817
FDC09,OUT027,2745.0728
FDT08,OUT010,419.78854
FDC08,OUT035,3316.349
FDT20,OUT017,630.10156
FDS35,OUT035,1070.7603
FDX58,OUT018,3079.6611
FDW58,OUT046,1730.6975
DRD27,OUT046,1502.9976
FDH32,OUT019,142.7341
FDS26,OUT035,3908.393
FDQ31,OUT046,1450.7218
FDP11,OUT018,2771.3733
FDD58,OUT017,1631.5386
FDM33,OUT045,2936.951
FDZ16,OUT049,3160.821
NCS29,OUT010,885.3511
NCM18,OUT019,158.49748
FDP11,OUT049,2839.8796
NCC42,OUT017,2209.2402
DRM23,OUT046,2622.35
NCN55,OUT027,5517.988
FDK46,OUT013,4968.3696
FDR01,OUT046,3101.4973
NCA05,OUT045,1998.7549
NCP43,OUT017,3182.934
FDR12,OUT010,675.2721
FDQ01,OUT013,4169.054
FDM13,OUT046,1717.441
FDQ19,OUT017,3391.2686
FDK56,OUT019,324.45474
NCX06,OUT010,702.31525
FDO56,OUT027,2947.3162
FDU45,OUT045,2095.2954
FDI16,OUT019,175.99411
FDL32,OUT046,2318.494
FDA07,OUT046,2218.6597
FDA14,OUT045,2199.3286
FDV46,OUT027,3469.9204
NCO07,OUT035,3261.3872
NCP41,OUT046,1825.298
FDY60,OUT018,1419.7147
FDN38,OUT017,4578.552
FDO15,OUT046,1296.0549
FDT60,OUT013,2158.9158
FDA55,OUT035,3462.166
FDE02,OUT010,143.78323
DRJ39,OUT049,3041.4392
FDV34,OUT035,1291.0367
FDS20,OUT027,6003.8267
FDF02,OUT027,2811.4924
FDW40,OUT017,2107.87
NCB43,OUT046,3068.3452
FDR58,OUT017,1397.827
DRJ59,OUT035,628.837
NCD30,OUT017,1690.7793
FDE14,OUT017,1560.7195
FDC28,OUT018,1245.0494
FDU16,OUT018,1008.4059
NCD19,OUT035,928.7082
FDU21,OUT046,653.89276
FDV59,OUT027,5231.6875
FDU03,OUT045,3407.6863
FDC33,OUT010,609.0181
NCR42,OUT035,624.5463
DRH59,OUT035,1195.1287
NCM31,OUT035,2029.9368
FDS50,OUT035,3790.3103
FDP39,OUT046,815.3874
FDQ55,OUT013,2125.1433
FDV36,OUT019,313.56406
FDI05,OUT027,2081.6895
FDS45,OUT027,2752.053
FDA39,OUT045,652.1901
FDC37,OUT010,327.8178
FDJ60,OUT027,4588.571
DRQ35,OUT046,2010.8909
NCJ06,OUT046,2070.2053
NCY42,OUT018,1877.843
DRM37,OUT049,3263.7083
FDR14,OUT045,713.99005
FDE51,OUT049,685.227
FDT33,OUT017,3095.296
FDR08,OUT013,2118.9421
FDE36,OUT010,669.1713
FDL22,OUT019,325.98254
FDR44,OUT013,2063.9976
FDI56,OUT019,190.93925
FDE47,OUT010,295.50232
FDV27,OUT010,218.84047
FDV10,OUT049,713.5311
FDC40,OUT045,1273.8153
NCX41,OUT013,4122.8687
NCQ38,OUT027,2737.7512
FDV12,OUT027,2643.787
FDE52,OUT017,1265.9011
FDG20,OUT027,5443.441
FDV16,OUT027,903.5138
FDI32,OUT017,2092.451
FDJ32,OUT049,960.97076
FDN39,OUT018,3118.367
FDY34,OUT017,3240.087
FDC14,OUT035,710.7118
FDA55,OUT017,3520.5435
FDZ50,OUT010,907.6914
DRG13,OUT049,2802.3145
FDP01,OUT013,2247.3
NCG54,OUT017,3324.6807
FDM13,OUT045,1595.108
NCO18,OUT027,5222.886
NCW41,OUT013,2469.934
FDM52,OUT027,3945.8455
NCF55,OUT035,641.1494
FDT09,OUT046,2192.6575
NCM19,OUT035,1960.2029
FDW12,OUT018,1807.8271
FDP15,OUT019,570.20715
FDK36,OUT045,749.9622
FDZ25,OUT035,3568.2705
NCW06,OUT049,3063.6882
FDW60,OUT046,2552.5803
DRC49,OUT013,2391.297
NCT17,OUT035,3565.065
NCN06,OUT018,2960.3564
FDC45,OUT013,3479.4158
DRJ47,OUT019,1033.2397
NCF06,OUT045,3776.0754
FDE21,OUT010,353.7377
DRG27,OUT013,649.6902
FDW40,OUT049,2106.2021
NCO53,OUT046,3038.7354
FDE23,OUT049,906.9118
FDQ16,OUT046,1864.875
FDS26,OUT045,3405.5505
FDZ13,OUT010,110.636314
FDS14,OUT049,2211.7485
FDC10,OUT045,2085.9766
FDY16,OUT049,3360.0747
FDJ20,OUT035,2020.9442
FDV43,OUT035,707.39
FDZ32,OUT027,2752.6616
FDR23,OUT046,2553.8684
FDN24,OUT035,875.7069
FDE34,OUT027,5487.6714
FDU31,OUT013,3507.2031
FDW33,OUT018,1341.0973
FDU26,OUT046,2153.13
FDE20,OUT027,4986.957
NCW05,OUT035,1756.5076
FDB22,OUT018,1880.6881
FDO56,OUT046,2073.2588
FDA19,OUT027,3734.8777
DRI39,OUT045,862.3011
FDH52,OUT018,692.23004
FDZ50,OUT035,3430.0247
NCN42,OUT035,2481.0237
FDB53,OUT013,2586.565
DRG11,OUT017,1631.2031
DRK11,OUT027,3779.392
FDQ60,OUT017,2027.2778
FDT36,OUT017,619.214
DRG25,OUT018,2720.516
DRJ23,OUT046,3121.0234
FDG05,OUT035,2705.4849
NCK06,OUT018,1432.7576
FDU52,OUT017,2314.3896
FDW07,OUT018,1064.6641
NCM17,OUT045,669.01556
FDA22,OUT045,2914.8342
NCA41,OUT018,2867.1514
FDF38,OUT035,733.34485
FDH52,OUT046,934.5863
FDY58,OUT019,220.49043
FDZ16,OUT045,3095.082
NCM18,OUT017,1129.2465
FDA22,OUT018,3084.9739
NCJ43,OUT035,3048.4268
FDI34,OUT027,6051.7227
FDG56,OUT046,1146.8339
FDS34,OUT046,2104.4905
DRC01,OUT035,795.83636
FDQ04,OUT035,694.6263
FDK04,OUT035,883.09454
FDT51,OUT049,1797.514
FDV26,OUT017,3259.2935
FDS04,OUT049,2184.547
FDW43,OUT018,3597.6294
FDQ28,OUT010,562.1105
NCK06,OUT017,2111.6372
FDS23,OUT018,1546.2083
FDZ36,OUT019,474.44006
FDE56,OUT018,750.4837
FDW10,OUT027,4953.0864
NCN14,OUT045,2992.3105
NCQ18,OUT045,1527.0101
FDW08,OUT017,1849.5529
FDU43,OUT035,3659.6934
FDR33,OUT010,169.89314
FDM24,OUT010,354.88266
NCZ05,OUT046,1740.4154
NCV41,OUT035,2031.2537
FDV11,OUT018,3141.4248
NCY05,OUT035,667.2838
FDV44,OUT018,2768.614
FDW32,OUT049,1367.4788
NCU18,OUT027,2879.4758
NCC43,OUT035,4108.2476
FDW19,OUT013,1924.5269
FDN31,OUT035,3125.098
FDI48,OUT045,739.0661
FDS24,OUT017,1435.3413
FDF46,OUT049,2054.3916
DRG23,OUT017,2044.5608
FDG14,OUT018,1969.1742
NCY30,OUT049,2878.877
FDO28,OUT018,1414.8671
DRD24,OUT035,2072.4573
FDI33,OUT049,1481.0936
FDN32,OUT046,3242.8792
FDR16,OUT045,3677.4648
FDF26,OUT046,2474.9565
NCN29,OUT018,560.03503
FDE20,OUT045,2921.3079
FDA46,OUT046,3041.0562
FDU28,OUT045,3187.9158
FDQ48,OUT045,1669.482
FDV36,OUT013,2160.223
FDR14,OUT018,717.1923
FDP23,OUT017,3855.2915
FDP56,OUT013,744.96576
FDK48,OUT010,198.85466
FDR48,OUT046,2407.2097
NCY29,OUT049,896.7115
FDM22,OUT018,654.6915
DRJ01,OUT013,2706.0125
FDZ43,OUT045,3406.6467
FDV03,OUT035,2700.7383
FDX11,OUT027,5239.193
NCA41,OUT027,5231.021
FDE38,OUT017,2892.7957
FDI27,OUT018,627.05493
FDN32,OUT013,3522.4958
NCN43,OUT017,2071.6047
FDB47,OUT027,5599.627
FDV03,OUT017,2513.9976
NCN30,OUT045,1559.1952
NCV54,OUT010,211.47415
FDV07,OUT013,1752.1711
FDP07,OUT049,2940.0205
FDK48,OUT018,821.11053
FDM15,OUT019,351.96848
FDY19,OUT027,2906.2505
FDK46,OUT046,3217.3723
FDY11,OUT045,981.14795
FDH09,OUT046,773.5826
FDO08,OUT027,4866.515
FDU14,OUT013,4713.766
FDD22,OUT027,3049.772
FDM27,OUT017,2631.6118
FDL02,OUT027,2783.4539
NCA17,OUT035,2355.8066
FDE38,OUT019,761.0481
NCG07,OUT049,3235.051
DRC27,OUT013,3674.861
FDA27,OUT035,4100.9146
FDW40,OUT045,2045.8978
DRI11,OUT013,1906.8441
FDN50,OUT046,1590.0975
FDR12,OUT046,3659.755
FDT34,OUT027,2825.4802
FDW11,OUT035,1070.817
NCO30,OUT027,5563.822
FDZ34,OUT017,3828.0957
FDU45,OUT017,1991.1993
NCD42,OUT035,658.02905
FDX25,OUT045,3092.3835
NCR29,OUT046,883.459
FDX43,OUT019,416.6337
FDB04,OUT010,243.20007
FDR49,OUT027,1437.4525
FDS39,OUT018,1335.6136
FDW58,OUT045,1602.7738
FDG22,OUT019,99.243805
FDG31,OUT017,1021.0298
NCV53,OUT027,5426.6943
DRJ37,OUT035,2288.1316
FDV07,OUT035,1895.5469
FDW52,OUT018,2473.2512
FDT15,OUT045,3231.597
FDD02,OUT018,1579.9642
FDM16,OUT035,1275.8628
NCE55,OUT046,2554.294
FDB57,OUT018,3568.0723
FDQ04,OUT013,627.8687
FDQ47,OUT019,106.59483
FDY14,OUT019,160.87686
DRK37,OUT017,3697.0935
FDO25,OUT017,4571.0894
FDL57,OUT046,3669.9497
NCK29,OUT018,1358.7738
FDK46,OUT027,6439.5854
NCB43,OUT010,563.391
DRE01,OUT027,5532.058
FDC46,OUT018,2994.3684
FDQ23,OUT045,1708.296
FDX38,OUT049,724.09955
FDG60,OUT018,3099.6836
FDW55,OUT017,3915.428
FDP39,OUT013,722.62286
FDB20,OUT018,869.7057
FDV21,OUT017,2111.995
FDZ02,OUT013,1386.0852
FDP19,OUT027,3726.877
FDA38,OUT035,3550.517
FDH22,OUT045,1966.005
DRM11,OUT045,3671.0132
FDO12,OUT027,5022.721
FDT14,OUT049,2083.997
FDW34,OUT010,520.96387
FDG04,OUT027,4871.497
FDW59,OUT018,1087.0278
FDR33,OUT018,1253.342
FDP32,OUT013,1976.4062
FDL13,OUT027,5672.0356
FDD22,OUT013,2089.4705
FDV40,OUT027,1813.4379
NCD55,OUT046,703.15546
FDQ20,OUT010,91.68028
FDD28,OUT045,785.01935
FDC39,OUT045,4315.38
NCR17,OUT049,2015.464
DRO35,OUT018,1287.6025
FDF40,OUT049,3940.0325
FDR31,OUT018,2152.585
NCQ41,OUT017,3359.146
FDP38,OUT046,693.2013
NCU54,OUT027,5642.3867
FDG22,OUT018,488.97623
DRK59,OUT013,3507.7148
FDC37,OUT046,1933.4523
NCO42,OUT013,2443.911
NCT42,OUT017,1833.4855
FDX27,OUT035,1525.1765
FDV40,OUT018,884.75714
FDT45,OUT027,1573.2755
FDS47,OUT019,237.076
FDR45,OUT035,4658.212
FDB03,OUT045,3385.9878
FDO49,OUT035,784.1841
FDU60,OUT027,4536.2827
FDB26,OUT018,644.50586
FDB46,OUT017,3781.9622
FDQ37,OUT019,318.24866
FDN03,OUT017,4965.964
NCX30,OUT045,4731.428
FDK32,OUT019,535.2081
DRM47,OUT013,3207.438
NCO02,OUT046,1118.6069
FDP04,OUT013,835.5207
NCO43,OUT049,1784.546
FDD59,OUT013,1233.5623
FDQ10,OUT017,3862.209
FDW45,OUT035,2482.1326
NCK30,OUT049,3478.1096
FDU31,OUT018,3363.8188
NCQ17,OUT019,550.63513
FDN01,OUT017,3185.637
FDZ19,OUT049,2584.7837
DRG37,OUT017,2281.1802
FDE32,OUT045,627.7077
FDO34,OUT049,3323.7612
FDM04,OUT019,84.434616
FDZ25,OUT049,3657.4702
FDU08,OUT049,1546.404
NCW30,OUT045,4591.154
NCM18,OUT013,981.74
FDS22,OUT035,738.8362
NCH18,OUT017,4192.294
FDC23,OUT013,3258.354
FDY46,OUT013,3251.6558
NCU06,OUT046,3646.94
FDX57,OUT045,1706.7507
FDX36,OUT027,4980.8154
FDL16,OUT045,704.9881
FDT16,OUT010,1927.0627
FDN16,OUT018,1354.9601
FDC03,OUT046,2740.5466
DRF60,OUT013,4341.0527
FDS27,OUT027,5543.4507
FDP33,OUT010,1193.6903
FDJ36,OUT018,1355.555
NCR42,OUT013,495.6864
FDV14,OUT017,1373.5261
NCP42,OUT035,3208.759
FDB50,OUT027,2060.8752
NCC30,OUT027,5317.823
FDA23,OUT018,1361.6138
FDW16,OUT017,1404.3232
FDQ52,OUT010,939.6278
FDB58,OUT049,2320.312
NCP29,OUT049,932.5547
NCM05,OUT045,3849.0303
FDO25,OUT013,4087.7546
NCM54,OUT046,2040.5156
NCL54,OUT046,2866.3555
FDL39,OUT010,739.9277
FDF53,OUT018,2801.6653
NCQ42,OUT035,2147.8784
FDF58,OUT013,879.19006
FDZ04,OUT035,1052.4703
FDE26,OUT019,325.29993
FDS60,OUT017,2665.2896
FDV58,OUT017,2478.0557
FDM04,OUT045,697.582
FDE08,OUT035,2400.5044
NCB43,OUT049,3183.0808
FDU11,OUT010,608.9366
FDF22,OUT019,259.40778
FDE24,OUT013,2134.38
DRJ49,OUT046,1947.7207
NCQ53,OUT035,4314.5444
NCL41,OUT013,611.3268
FDR22,OUT013,1961.0972
FDH04,OUT035,1512.3353
DRH15,OUT045,644.8963
FDY40,OUT049,702.32623
NCI17,OUT035,1519.1523
NCC18,OUT013,2866.0444
FDY28,OUT027,5628.0215
FDB45,OUT027,2827.243
NCL30,OUT018,1379.066
FDM10,OUT017,3984.6025
FDH22,OUT027,3175.0562
NCZ53,OUT017,3363.6143
NCI18,OUT013,3454.9658
FDH14,OUT027,3371.4001
FDR36,OUT027,1067.8158
FDW01,OUT045,2464.001
FDK02,OUT027,2419.8877
FDJ02,OUT018,1924.2306
FDU55,OUT013,5207.6147
NCV18,OUT027,2246.081
FDH14,OUT018,1469.3717
FDZ37,OUT045,1333.0878
FDX49,OUT049,3218.6838
NCD43,OUT046,1666.1318
FDZ07,OUT013,886.363
FDK43,OUT035,2083.7126
FDR32,OUT018,3232.8103
FDT39,OUT013,2368.8015
NCV54,OUT017,2036.8817
FDF38,OUT018,480.0231
FDV60,OUT046,2775.4724
FDH44,OUT027,5043.6562
FDS21,OUT046,1021.5509
NCL41,OUT045,609.50226
FDM46,OUT017,1546.0834
FDU27,OUT045,751.72925
NCJ54,OUT017,3945.0154
DRG51,OUT018,2626.698
NCA29,OUT019,498.66702
FDR47,OUT045,3431.9304
NCL19,OUT027,3392.8857
DRG01,OUT049,1233.0338
FDG10,OUT046,826.30566
NCV05,OUT049,2316.1182
NCH18,OUT019,-33.959877
FDV14,OUT018,1073.9623
DRJ23,OUT035,3296.7976
DRJ11,OUT046,2656.3271
FDZ03,OUT017,3407.4265
FDI27,OUT010,102.25759
FDJ14,OUT018,991.59686
FDU32,OUT017,2059.953
FDD47,OUT027,4982.276
DRF36,OUT035,3228.274
FDM21,OUT046,3979.5947
FDV10,OUT018,521.6257
FDH60,OUT018,2717.4746
FDX47,OUT010,543.1787
FDT19,OUT019,110.304794
FDO11,OUT045,5540.111
FDH24,OUT027,4678.1953
FDL02,OUT018,1429.4546
FDB02,OUT049,2914.758
FDA43,OUT046,2905.9304
FDG52,OUT045,700.9002
DRC12,OUT013,3384.7346
FDY37,OUT018,1460.6466
NCU18,OUT045,2165.6504
FDU09,OUT035,958.4568
DRJ25,OUT027,1318.7784
DRE12,OUT018,1691.4835
DRL47,OUT017,1908.9282
DRK01,OUT046,1404.032
FDC22,OUT019,387.37842
FDG44,OUT013,783.84436
FDW04,OUT035,2010.9751
FDK09,OUT049,3430.8503
NCN43,OUT035,2123.5977
FDG04,OUT049,3319.6902
FDH32,OUT010,237.4898
DRI47,OUT017,2421.9253
DRE15,OUT013,1149.0096
FDY11,OUT035,1154.3096
FDO60,OUT049,805.4459
FDQ20,OUT018,482.14435
FDO57,OUT027,4478.782
FDT14,OUT019,327.72092
FDA57,OUT049,696.09454
DRN35,OUT017,585.5268
FDJ03,OUT046,725.7923
FDX28,OUT017,1707.5477
DRE25,OUT045,1270.6199
FDR09,OUT046,4137.858
FDB23,OUT035,4039.6733
FDO08,OUT045,2832.1924
FDQ23,OUT049,1724.7278
FDW04,OUT013,2022.4768
DRK13,OUT010,907.9264
NCL17,OUT027,2933.7253
FDY21,OUT035,3182.309
FDJ38,OUT027,4404.8955
FDA37,OUT019,280.5655
FDV43,OUT013,712.95087
FDL36,OUT046,1544.6508
FDD53,OUT045,671.1501
FDZ19,OUT010,713.3563
FDV21,OUT045,2036.711
NCL54,OUT018,3220.0957
DRI47,OUT027,4050.733
DRG03,OUT049,2365.482
FDG21,OUT013,2575.962
FDW03,OUT018,1476.2657
NCI55,OUT046,2106.5852
DRC36,OUT019,285.55618
FDH22,OUT017,1961.7358
FDV20,OUT045,2094.1387
NCU41,OUT027,5142.1387
FDN46,OUT027,2717.9358
FDK50,OUT045,2757.202
NCA05,OUT027,3573.8523
DRH01,OUT018,2908.5781
FDT08,OUT018,2109.6602
FDM08,OUT018,3648.7222
FDZ07,OUT035,1055.2933
FDS22,OUT017,803.92175
FDV35,OUT027,4968.425
FDI28,OUT010,146.50832
FDW58,OUT027,2854.1406
FDT52,OUT045,4572.649
FDY34,OUT046,3049.105
FDR10,OUT046,2964.6108
FDK57,OUT017,2032.6113
FDR02,OUT027,2710.3677
FDX49,OUT046,3529.4517
FDQ20,OUT046,659.88403
DRK23,OUT045,4811.3223
NCW06,OUT046,2681.2476
FDR31,OUT017,2346.4001
NCE43,OUT013,2971.2761
DRO59,OUT027,2011.4003
FDN09,OUT049,2689.3364
FDR11,OUT046,2827.3535
FDO57,OUT013,2928.1794
NCX18,OUT017,3727.5479
FDB05,OUT018,3302.2034
FDQ08,OUT018,706.6263
NCG43,OUT035,1598.9353
FDJ56,OUT013,1724.2352
FDA13,OUT010,158.8129
FDO56,OUT017,1980.8685
FDB37,OUT018,3385.282
FDZ02,OUT018,1030.3584
FDQ24,OUT046,4132.4575
FDM16,OUT013,1136.7087
FDU35,OUT049,1557.7365
FDT35,OUT035,3317.0745
NCX30,OUT049,3235.0947
FDG04,OUT017,3303.1438
FDI12,OUT035,1409.7339
FDE35,OUT035,1118.2499
NCP14,OUT027,2592.259
NCY53,OUT045,1877.7913
FDP49,OUT017,707.57684
FDQ04,OUT017,686.45074
FDM39,OUT035,2672.2874
FDO58,OUT019,626.37585
FDC56,OUT017,2058.469
NCQ54,OUT046,3030.3796
FDV10,OUT027,1047.6652
NCK17,OUT046,687.0516
NCF55,OUT027,721.05383
FDV33,OUT013,5077.7407
NCH29,OUT019,408.74908
FDA37,OUT027,3295.1816
FDH46,OUT018,1366.1279
FDS25,OUT035,1969.1823
FDH04,OUT027,2429.0361
FDX52,OUT046,2687.8008
NCD42,OUT017,652.906
FDW47,OUT017,2115.4978
FDL25,OUT027,2684.4802
NCJ06,OUT010,277.16876
FDY09,OUT013,2997.0735
FDS40,OUT046,594.4345
FDH41,OUT017,3996.6375
FDG38,OUT035,1359.6708
FDU03,OUT027,5673.7695
FDV20,OUT046,2225.3977
DRB13,OUT045,2920.4272
NCQ30,OUT013,1912.0063
NCH06,OUT013,4044.5632
FDU50,OUT018,1475.695
NCO42,OUT019,452.17575
FDW09,OUT018,836.8301
FDH04,OUT013,1327.7009
FDC21,OUT045,1684.0658
FDL21,OUT049,744.7139
FDM46,OUT010,148.17513
FDT22,OUT019,219.87587
FDB28,OUT035,2991.3638
FDI12,OUT018,1075.8983
FDA28,OUT045,2030.3552
FDF59,OUT013,1938.3071
FDM45,OUT027,3457.7935
FDQ56,OUT017,1381.8715
FDR46,OUT049,2557.0605
FDT01,OUT013,3474.9094
FDD16,OUT027,1925.7449
NCU30,OUT010,577.8497
FDM40,OUT010,354.13626
FDI56,OUT035,1540.8734
NCS30,OUT013,1914.4082
FDU08,OUT017,1630.5591
FDX51,OUT027,5543.4507
FDA43,OUT045,3176.02
FDX59,OUT010,121.45695
FDC37,OUT018,1321.8293
FDP58,OUT013,3396.961
NCY42,OUT035,1951.7836
FDF21,OUT018,3280.9211
FDU10,OUT027,1021.4763
DRL47,OUT018,1242.2634
FDA58,OUT018,2730.4155
FDJ22,OUT049,3267.9055
FDK50,OUT046,2822.0234
FDO38,OUT035,1273.7635
DRF60,OUT035,4222.79
NCZ42,OUT019,567.2611
FDD35,OUT049,2137.7085
FDL25,OUT045,1402.6124
FDJ16,OUT013,771.57245
DRK59,OUT049,3651.371
FDI50,OUT046,4227.5923
NCB19,OUT045,1318.1571
DRI37,OUT035,1043.8766
FDA14,OUT027,3657.713
FDC08,OUT018,3456.2217
FDS45,OUT046,2419.7952
FDI21,OUT049,1145.6046
DRJ47,OUT035,3125.5356
DRE37,OUT027,5165.3677
FDT55,OUT018,2650.7659
NCG42,OUT027,2790.7217
FDA31,OUT049,3565.97
NCW42,OUT046,2875.2798
FDF50,OUT017,3544.4478
FDK56,OUT049,3282.2349
FDX10,OUT035,683.9122
NCK07,OUT027,4347.889
FDZ49,OUT017,4398.6206
FDR33,OUT013,1778.1721
FDO44,OUT018,1449.5872
FDA20,OUT046,2812.1602
NCL30,OUT045,2004.1669
FDI05,OUT019,178.53897
FDQ12,OUT018,3085.2646
FDH47,OUT017,1779.3701
FDH34,OUT018,3110.3506
FDF29,OUT046,2062.105
FDG40,OUT018,370.8158
NCE18,OUT017,5418.5264
FDP21,OUT010,887.2676
FDY50,OUT013,1160.1986
FDB36,OUT049,2319.91
NCZ29,OUT049,2082.8206
FDU20,OUT018,1473.9994
FDO56,OUT013,1932.697
FDW31,OUT049,2834.7263
DRH59,OUT013,1064.8986
NCB30,OUT017,3228.6973
FDK43,OUT027,3093.0977
FDW43,OUT045,3509.7725
NCL19,OUT017,2375.8037
FDJ27,OUT046,1643.531
FDC45,OUT046,3135.3062
FDY40,OUT035,699.984
NCM41,OUT035,1498.3248
NCK18,OUT019,772.11066
FDP37,OUT049,2002.2656
FDA27,OUT027,6614.0015
NCX30,OUT035,2929.8188
FDR09,OUT017,4003.84
FDG08,OUT027,5082.1167
NCU30,OUT013,2807.6235
FDB16,OUT017,1309.6095
FDM16,OUT017,1259.2472
FDC48,OUT013,1266.9188
NCF18,OUT046,2902.8213
FDU46,OUT018,1131.3685
FDH41,OUT018,3393.9902
NCN42,OUT010,419.2428
FDU49,OUT046,1421.969
FDB20,OUT027,2048.9026
FDG50,OUT019,186.3318
FDW20,OUT045,2032.855
NCO55,OUT049,1760.0768
FDX48,OUT046,2654.0295
FDU48,OUT046,2207.5457
FDR48,OUT019,334.01236
FDK27,OUT013,2029.1263
FDT35,OUT013,2843.4302
FDN12,OUT049,1863.1145
NCE31,OUT019,88.396095
FDL21,OUT017,715.1813
FDV56,OUT017,1898.0693
FDR16,OUT017,3674.3447
NCP41,OUT049,1801.7899
FDJ27,OUT013,1786.7167
FDA07,OUT017,2166.2756
FDK55,OUT049,1373.7433
FDM33,OUT049,3300.172
FDY46,OUT046,3094.5261
FDD36,OUT046,2082.893
FDB12,OUT027,2643.787
FDF28,OUT019,292.15292
NCE07,OUT019,327.32382
FDW50,OUT027,4194.154
NCW18,OUT017,3191.9863
NCJ17,OUT019,204.63647
DRZ24,OUT010,276.5324
FDS07,OUT035,2140.3704
NCW05,OUT010,233.47961
FDZ22,OUT018,999.19604
FDK02,OUT046,1976.8721
FDZ45,OUT027,5411.503
FDL25,OUT046,1336.6587
FDS08,OUT045,2712.4446
NCZ42,OUT027,5422.807
FDX57,OUT035,1736.6031
FDF21,OUT046,3103.3782
FDJ56,OUT018,1094.0138
FDX10,OUT013,582.4192
DRG48,OUT035,2249.3633
DRN37,OUT046,2856.0522
NCY41,OUT018,504.71555
FDN28,OUT045,1833.4164
FDE34,OUT045,3237.397
FDR10,OUT045,3251.8127
FDC32,OUT017,1560.2798
DRG13,OUT046,2915.9102
FDP59,OUT049,1792.5419
NCT53,OUT010,577.9298
FDL57,OUT027,6051.395
FDN32,OUT010,681.05664
FDK09,OUT018,2499.6914
FDA52,OUT010,597.40106
FDC57,OUT049,3512.2708
FDI09,OUT035,3556.4001
NCB07,OUT046,2157.3179
FDP26,OUT035,1730.1323
FDP40,OUT027,3185.0764
FDL15,OUT013,2472.3413
FDV07,OUT046,1854.066
FDS03,OUT017,1057.9774
FDE50,OUT049,3421.9812
FDQ15,OUT017,1335.6155
FDQ33,OUT010,403.91388
FDT22,OUT013,849.883
DRO35,OUT035,2064.454
FDJ41,OUT049,3983.36
FDQ27,OUT035,2182.4075
