Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT045,2529.593677142369
DRE25,OUT019,1607.2442605593383
FDK57,OUT018,1625.857413704181
FDD33,OUT010,2008.4132841587116
FDR34,OUT027,4236.555775047642
FDU04,OUT045,1990.707164004296
FDE35,OUT019,1308.6641077137567
NCD31,OUT035,2732.681737749841
FDJ56,OUT035,1549.9230116089068
NCU53,OUT046,2675.308966797563
FDD39,OUT035,3177.0517459293214
NCU17,OUT019,1811.9314344782879
FDJ20,OUT046,1810.9552131606024
NCW41,OUT018,2358.171418605253
FDL52,OUT035,730.2662206001703
FDS39,OUT035,2159.9097809104474
DRJ47,OUT045,2805.4566345040434
FDP13,OUT010,-2142.295620268774
DRK39,OUT010,-133.81951047372758
FDF28,OUT010,421.4305541030805
FDB09,OUT045,1957.8335462123623
FDM51,OUT046,1725.8055507160655
DRM49,OUT018,356.2158169563442
DRF23,OUT013,2308.902620656452
DRH01,OUT035,2841.716304703346
FDH12,OUT027,2062.9071197108824
FDA28,OUT019,2352.0213034211083
FDW37,OUT018,970.7255185453696
FDF02,OUT046,1581.350552567518
DRL37,OUT046,635.3294491221343
NCF43,OUT046,1908.6066095699825
FDH08,OUT010,2290.009541751253
FDR34,OUT019,4197.279447048869
NCK19,OUT049,3228.78169796892
NCD55,OUT018,479.9837879604273
FDT27,OUT049,3833.0330587633034
FDQ57,OUT045,2536.7314917835597
FDA47,OUT035,2496.5787031265713
DRG15,OUT027,1308.6641077137567
FDE05,OUT018,2369.758294328162
FDN46,OUT046,1444.2092931235234
FDX27,OUT027,1607.2442605593383
FDT51,OUT045,1837.1815656413642
FDU33,OUT013,407.6746079099495
FDJ16,OUT027,1142.4579734492065
FDD20,OUT019,2382.641875781055
FDT36,OUT049,526.5404843071375
DRF15,OUT027,2907.5984049718945
FDN52,OUT010,-1395.2176599421928
FDC22,OUT027,3252.0390367938185
FDX15,OUT045,2355.3223703155218
FDT13,OUT013,3257.561189506319
FDU04,OUT017,2099.5656543232503
FDU31,OUT019,3352.5906692949934
FDW59,OUT027,1783.0031685954114
NCO29,OUT046,2587.6916912656843
FDL15,OUT035,2573.7338040736176
FDI41,OUT049,2552.062466277821
FDQ48,OUT049,1791.2057860327347
DRI39,OUT013,1052.7064667030709
FDI08,OUT013,3990.054255145285
FDC21,OUT049,1883.143806580747
FDF58,OUT035,1056.2084586158992
FDS08,OUT010,1369.6820399318392
FDE47,OUT045,2064.146671068669
NCP18,OUT019,2801.2852801155873
NCR41,OUT013,1697.5999374864502
FDA27,OUT013,4020.6748275052305
FDA43,OUT035,3165.313746660672
FDA49,OUT045,1319.753114498003
NCE55,OUT018,2597.7309997600705
DRM49,OUT027,985.5967443291228
FDF22,OUT027,3310.995907826391
FDQ15,OUT018,885.9559675773248
NCS54,OUT017,3017.475212739418
NCY05,OUT013,635.3294491221343
FDR45,OUT046,3895.642556468255
FDK57,OUT049,2018.395487495487
FDF41,OUT010,1196.2461563751585
FDV21,OUT046,1993.8519358378664
FDD51,OUT046,702.6441539424028
FDF33,OUT046,1765.0818787148385
FDA38,OUT046,4047.9781953878387
FDR56,OUT045,3018.313383049479
NCN41,OUT017,2066.6920365313167
FDC60,OUT027,1607.2442605593383
FDB47,OUT045,3324.4503774769096
DRH01,OUT013,2736.0025862179627
FDW08,OUT046,1444.2092931235234
FDF38,OUT027,1056.9930068572555
FDY32,OUT017,2411.809152158526
FDG34,OUT049,1759.9018761452091
FDG47,OUT019,4058.596657003991
NCF18,OUT035,3293.261276383971
FDL39,OUT019,3051.3530190967767
NCH55,OUT035,2173.0051613876244
DRJ35,OUT049,984.5910655596583
FDS44,OUT035,3719.7600173610967
DRE01,OUT018,3352.3875128576988
FDY39,OUT013,3253.5304285634747
FDY32,OUT018,2044.436647655129
FDR33,OUT027,2229.116277418123
NCP50,OUT049,1562.0931877329385
FDZ47,OUT018,1426.3883776969135
FDU57,OUT049,2602.744808554455
FDY44,OUT013,3218.284861507546
DRH59,OUT018,603.5906278446179
FDB03,OUT027,3981.7684402304762
FDY46,OUT045,3090.9122031691304
FDM39,OUT045,2770.999687676631
FDY36,OUT035,1056.2084586158992
NCM55,OUT035,3293.378007632984
FDJ50,OUT010,-567.9852252239123
DRL60,OUT013,2539.87626361713
NCJ54,OUT049,3757.3405062669417
FDX59,OUT017,688.6714591315676
FDI07,OUT013,3281.8823286653333
DRF51,OUT010,-2357.5029670443428
FDM14,OUT017,1862.8231790889752
FDP21,OUT045,3162.768381198025
FDE40,OUT035,932.8212590557764
FDE05,OUT035,2645.589982102513
FDM13,OUT027,2276.328750924747
FDC34,OUT027,2673.817575027907
NCI55,OUT018,1725.0553351786616
NCE43,OUT018,2269.468205563408
FDW58,OUT018,1435.9411514684366
FDG60,OUT045,3779.046845137186
FDV31,OUT017,2789.3445962273963
FDR47,OUT013,3128.154766030459
FDM60,OUT019,1026.3724344973086
NCF06,OUT018,3708.173080871744
NCN26,OUT027,2264.7911148484823
FDQ59,OUT049,1364.132026401907
FDF09,OUT046,668.2030669140669
NCS06,OUT017,4841.73429344113
FDT44,OUT046,1773.6817739335947
FDI19,OUT017,3947.4148585732814
FDT22,OUT017,880.449550579826
NCF54,OUT027,3183.4613623335686
DRG25,OUT045,3202.0447091967985
FDB59,OUT017,3303.765384874562
FDQ37,OUT017,3293.261276383971
FDP56,OUT035,940.4662156645796
FDW44,OUT035,2986.1713028518925
FDJ26,OUT010,1280.8145782684908
FDU43,OUT018,3520.5328309527417
FDW33,OUT045,1525.8340722579974
NCX53,OUT027,2374.3906158888285
FDN56,OUT010,962.6086977303661
DRF15,OUT049,2566.8347744050825
FDO33,OUT017,2104.994418551658
FDZ39,OUT010,179.11997213202264
NCJ19,OUT017,873.3117359386357
FDU01,OUT035,3243.421258287365
FDT12,OUT035,3870.5526607917855
NCM18,OUT018,679.2831803409788
FDP19,OUT017,1839.0371953191325
NCR42,OUT049,723.3671909316347
FDN10,OUT046,1853.4184086944372
FDG44,OUT017,880.449550579826
FDQ10,OUT046,2880.457584366509
DRH13,OUT049,1759.9018761452091
FDT52,OUT013,3830.9241930805492
FDM56,OUT045,1880.0005003457916
NCO43,OUT010,307.9728533328495
NCV29,OUT035,2965.1035042634685
NCF06,OUT013,4277.342039261574
FDO50,OUT035,1563.8136804304584
FDT59,OUT013,3921.205342168829
FDX40,OUT027,860.1663002327577
FDE50,OUT017,3303.765384874562
FDX51,OUT017,3310.9031995157525
NCD30,OUT018,1457.0089500568604
FDK15,OUT013,1528.978844091568
FDL12,OUT045,823.9627687368219
FDK46,OUT017,3929.9561325200616
DRH49,OUT010,-110.33675275497127
FDQ57,OUT046,2539.87626361713
FDY59,OUT017,1831.5192692014493
FDO09,OUT018,3481.5874381071626
NCG30,OUT035,1916.6689316459867
FDM09,OUT017,2803.0468443313566
NCN17,OUT027,1987.2145672145225
NCS42,OUT013,1405.7282534691244
FDD02,OUT019,2314.6311329450878
FDE34,OUT013,2969.086446407099
FDU38,OUT045,3132.1478088380786
FDB33,OUT046,2619.830204623267
NCJ29,OUT017,1542.0625443144556
FDZ27,OUT035,1044.4609070510573
FDI40,OUT013,1528.978844091568
FDG22,OUT013,741.6425739784418
FDT51,OUT017,1946.0400559603174
FDF20,OUT018,2904.254367013581
FDV50,OUT035,1976.1784547631275
FDT02,OUT049,723.3671909316347
DRC49,OUT017,2706.5102264716143
FDF26,OUT049,2509.2542256585675
FDV52,OUT035,1995.6448773379113
FDX59,OUT049,617.0540660753271
FDV25,OUT035,3870.5526607917855
FDW23,OUT027,1026.3724344973086
FDE53,OUT018,1464.1467646980511
FDA19,OUT017,2014.3203280553664
FDH22,OUT046,1733.323476833748
NCO41,OUT013,1765.0818787148385
FDX12,OUT017,3994.2184603124483
FDF17,OUT013,3253.5304285634747
FDS11,OUT045,3720.0994090042277
FDR51,OUT035,2363.9937245099727
FDT49,OUT010,-1373.3399903067175
FDC56,OUT013,1721.3100654576447
FDR13,OUT027,2285.8589134369063
FDQ60,OUT035,1827.0237839430288
FDN38,OUT049,4090.681187083746
NCL29,OUT013,2390.864984641187
FDO13,OUT027,2849.100707764141
FDE26,OUT018,2824.526873477348
FDA31,OUT010,1059.313562831116
FDX14,OUT035,924.7420115258077
FDA34,OUT045,2916.589140531712
FDF26,OUT013,2475.157900229425
FDE38,OUT045,2660.0905629846434
DRI11,OUT046,1918.1367720821427
FDQ60,OUT027,2089.032206812409
FDL21,OUT027,1035.9252082688313
DRC12,OUT027,3533.6352943863603
FDC47,OUT046,3685.102307545559
FDE57,OUT045,2011.77496259272
FDT14,OUT045,1718.1652936240744
NCZ53,OUT046,3165.9131530315963
FDE28,OUT018,3286.30226208355
FDR19,OUT035,2507.9062497149685
NCF54,OUT019,3217.5591533613274
FDZ08,OUT046,1239.522119204574
NCJ05,OUT018,2206.36129957022
FDF59,OUT046,1984.299162066344
NCO05,OUT035,1766.8009058137438
FDW24,OUT018,637.8120745488862
NCX42,OUT018,2445.227113599481
NCA53,OUT035,984.11678046386
FDI45,OUT019,3217.5591533613274
FDG46,OUT046,1918.1367720821427
FDM20,OUT010,2249.781667669094
FDW11,OUT010,-598.6057975838593
FDX08,OUT035,3025.447630850666
NCK17,OUT035,794.9845839878752
FDK32,OUT018,2265.87082268736
NCA42,OUT035,2693.4054097510684
DRI01,OUT035,2986.1713028518925
NCL55,OUT049,4040.84116898714
DRE25,OUT018,1485.8979008140545
FDD14,OUT017,2982.8927992832478
FDB10,OUT046,3865.0219841083085
DRN11,OUT035,2455.5345412390184
FDP38,OUT018,637.8120745488862
NCA30,OUT017,2982.8927992832478
FDT15,OUT017,3206.908508129275
NCP55,OUT018,741.2076625884511
FDF12,OUT035,2614.969409742568
FDM21,OUT018,3555.445813375473
FDX56,OUT035,3485.6805762718145
FDF10,OUT017,2507.9062497149685
FDT32,OUT045,3125.0099941968892
FDM51,OUT018,1464.1467646980511
NCR50,OUT018,2250.0118643695005
FDI19,OUT049,3875.797465517041
FDX21,OUT017,1800.8986968415024
FDR31,OUT035,2672.412435443855
FDY02,OUT013,3857.080649913778
NCA29,OUT045,2856.245013944515
NCX17,OUT046,3218.656086619457
FDM12,OUT045,3184.519517314029
FDI53,OUT027,2673.817575027907
NCU30,OUT049,2753.055857025987
FDC56,OUT027,2185.815169156557
FDK27,OUT018,1732.1931498198514
NCK18,OUT017,2812.5996181028786
FDB52,OUT019,4191.9645553894425
DRG25,OUT027,3572.911622385133
FDZ13,OUT049,651.9709284035017
FDB57,OUT019,4197.279447048869
FDR40,OUT046,1415.281027240647
NCO14,OUT019,950.6798820009476
NCN19,OUT045,3141.700582609601
FDQ28,OUT019,2710.771698347397
FDO13,OUT018,2219.7197803913627
FDK48,OUT013,1415.281027240647
FDU07,OUT018,2171.9043527428075
FDW20,OUT046,1986.714121196676
FDV12,OUT010,41.802788624665524
FDH24,OUT013,2619.830204623267
FDV59,OUT049,3071.336561845322
FDK57,OUT045,1884.3714278886248
FDL16,OUT027,985.5967443291228
NCQ17,OUT046,2343.049556992633
FDJ15,OUT018,2943.530695012355
FDX24,OUT049,1738.8340775567847
FDT47,OUT046,1857.0733910472245
FDT10,OUT049,951.7174477677257
FDZ37,OUT018,1213.9663678098302
FDW43,OUT027,4236.555775047642
DRN36,OUT017,1777.5778528210917
FDJ14,OUT045,1326.8909291391933
FDA32,OUT013,3101.958599803884
FDJ38,OUT019,3503.0147220264143
FDQ57,OUT017,2624.522183514089
NCQ41,OUT019,3512.567495797936
FDG56,OUT049,975.0382917881365
DRC13,OUT027,2382.641875781055
FDV55,OUT035,2623.679859334062
FDQ49,OUT045,2556.3413062024993
FDE29,OUT010,-2127.583002303844
FDR03,OUT013,3389.5196315579524
FDD45,OUT049,1738.8340775567847
FDN38,OUT010,2206.668620611026
FDT56,OUT046,827.1075405703923
FDT48,OUT045,3442.688225368735
FDU03,OUT049,2936.1883146626433
FDC56,OUT010,-913.429713689122
NCO43,OUT027,2028.8093286831247
FDQ27,OUT017,1919.136544733328
FDR03,OUT046,3389.5196315579524
DRH23,OUT010,-1746.541285362576
FDG22,OUT045,738.4978021448711
NCJ42,OUT013,1697.5999374864502
FDR24,OUT046,1382.4074094487135
FDW60,OUT035,3177.78326977025
FDJ08,OUT013,2969.086446407099
DRL59,OUT018,801.5517891756488
FDG60,OUT010,2086.0450204855656
FDW27,OUT017,2624.522183514089
FDX14,OUT018,1144.0694674511105
FDC20,OUT013,971.5625387189397
NCS29,OUT018,3408.641066368287
FDJ56,OUT046,1444.2092931235234
FDB20,OUT019,1832.8431866920168
FDL28,OUT027,4090.966322192562
FDW01,OUT018,2224.2760612187576
FDL03,OUT046,3158.775338390405
FDX22,OUT049,3431.588375098343
FDJ21,OUT035,2789.5025073075103
FDR31,OUT045,2472.013128395854
FDG21,OUT035,2416.3654329859223
FDS22,OUT027,1096.2693348560288
FDK08,OUT035,1634.6925625769516
FDE17,OUT018,2164.7665381016172
NCN30,OUT017,1923.1673056761729
FDT50,OUT046,1528.978844091568
NCX42,OUT049,2600.7202181064026
FDJ12,OUT035,3463.9294401558104
NCA18,OUT027,2179.5457885805986
FDP23,OUT019,3310.995907826391
FDX12,OUT013,3867.43694323864
FDN40,OUT018,2247.596905239169
FDV48,OUT035,1435.7494194581475
NCY54,OUT013,2598.8613267739674
FDL16,OUT010,-1871.004671990565
FDR45,OUT018,3633.9837704502397
FDJ52,OUT046,2626.968019264457
DRG01,OUT017,1529.7158894027002
FDP52,OUT013,3791.7989186929694
FDU58,OUT017,3271.6268715169795
FDL02,OUT045,1518.6962576168066
FDG28,OUT013,3830.9241930805492
FDA19,OUT035,2014.3203280553664
FDW46,OUT027,1308.6641077137567
NCD43,OUT049,1799.1782041439822
DRG39,OUT013,951.8425690428508
NCF55,OUT049,762.6435189304077
FDJ07,OUT046,1897.068973493718
FDE08,OUT046,2468.0200855882345
FDP56,OUT019,1236.5724295617176
FDT45,OUT045,914.4763505050121
FDF17,OUT018,2991.8716425454604
FDX44,OUT046,1371.630462441366
FDM28,OUT027,3183.4613623335686
FDI36,OUT049,3093.6963536044314
FDS07,OUT045,1718.1652936240744
FDD36,OUT045,1954.2683282473447
FDW11,OUT046,906.8441753312346
FDN40,OUT049,2543.352016686327
NCQ18,OUT049,1530.6773270286167
NCQ54,OUT017,2864.9713265788287
NCS42,OUT045,1402.5834816355539
DRH39,OUT010,-391.93301034751363
FDC09,OUT027,2093.5276920708293
FDT08,OUT010,1022.0796357902824
FDC08,OUT035,3907.065410949875
FDT20,OUT017,794.9845839878752
FDS35,OUT035,880.449550579826
FDX58,OUT018,2839.5360036258758
FDW58,OUT046,1697.5999374864502
DRD27,OUT046,1697.5999374864502
FDH32,OUT019,1811.9314344782879
FDS26,OUT035,4015.0493456260992
FDQ31,OUT046,1330.0357009727636
FDP11,OUT018,3589.6496557920955
FDD58,OUT017,1725.2061443451416
FDM33,OUT045,3068.1932556103675
FDZ16,OUT049,2970.784929344147
NCS29,OUT010,3020.713902976822
NCM18,OUT019,1057.6884224811618
FDP11,OUT049,3885.404767239253
NCC42,OUT017,2108.2867979999187
DRM23,OUT046,2651.233035249917
NCN55,OUT027,4157.05157296671
FDK46,OUT013,3824.242414034678
FDR01,OUT046,3348.9726413170342
NCA05,OUT045,2529.593677142369
NCP43,OUT017,2979.033488210703
FDR12,OUT010,1082.09280940676
FDQ01,OUT013,3641.8214666572535
FDM13,OUT046,1908.6066095699825
FDQ19,OUT017,3980.288476365215
FDK56,OUT019,2241.6165725579485
NCX06,OUT010,1678.7370975646945
FDO56,OUT027,2221.140550049201
FDU45,OUT045,1967.363708724521
FDI16,OUT019,-220.3130970062261
FDL32,OUT046,1773.6817739335947
FDA07,OUT046,2014.919734426291
FDA14,OUT045,2558.482627899563
FDV46,OUT027,2361.5740771926307
NCO07,OUT035,3267.0040457285536
NCP41,OUT046,1817.4535871907885
FDY60,OUT018,1753.2609484082761
FDN38,OUT017,4162.298580139988
FDO15,OUT046,1002.8664486064653
FDT60,OUT013,1984.299162066344
FDA55,OUT035,3881.329607799132
FDE02,OUT010,-1105.760935055199
DRJ39,OUT049,3856.5158164820587
FDV34,OUT035,1056.2084586158992
FDS20,OUT027,3427.322169530053
FDF02,OUT027,1896.7009854463324
FDW40,OUT017,1928.6508668721285
NCB43,OUT046,2961.948631765908
FDR58,OUT017,1542.0625443144556
DRJ59,OUT035,834.2609119866482
NCD30,OUT017,1824.3814545602586
FDE14,OUT017,1883.8909776773996
FDC28,OUT018,1357.8336398417434
FDU16,OUT018,1061.239100313559
NCD19,OUT035,1056.2084586158992
FDU21,OUT046,658.6502931425448
FDV59,OUT027,3352.5906692949934
FDU03,OUT045,3134.5627679684108
FDC33,OUT010,1605.2975905003202
NCR42,OUT035,794.9845839878752
DRH59,OUT035,970.9631323480162
NCM31,OUT035,2052.03806643225
FDS50,OUT035,3881.329607799132
FDP39,OUT046,940.9419663589931
FDQ55,OUT013,1949.440681969668
FDV36,OUT019,2317.923512393349
FDI05,OUT027,1607.2442605593383
FDS45,OUT027,2093.5276920708293
FDA39,OUT045,665.0582950804962
FDC37,OUT010,132.31637039285542
FDJ60,OUT027,2989.3627147043762
DRQ35,OUT046,2014.919734426291
NCJ06,OUT046,1910.9989574409522
NCY42,OUT018,2409.0346223269353
DRM37,OUT049,3231.3133883482647
FDR14,OUT045,614.7298311407877
FDE51,OUT049,752.139410439816
FDT33,OUT017,2833.667416691303
FDR08,OUT013,1910.9989574409522
FDE36,OUT010,1169.85899388247
FDL22,OUT019,1697.7578423275281
FDR44,OUT013,1818.093027801793
FDI56,OUT019,1522.4747095912937
FDE47,OUT010,421.4305541030805
FDV27,OUT010,-133.81951047372758
FDV10,OUT049,692.7466185716879
FDC40,OUT045,1454.9551901115042
NCX41,OUT013,3390.354235028009
NCQ38,OUT027,2072.4598934824053
FDV12,OUT027,1987.2145672145225
FDE52,OUT017,1542.0625443144556
FDG20,OUT027,3051.3530190967767
FDV16,OUT027,1026.3724344973086
FDI32,OUT017,1794.625941450934
FDJ32,OUT049,984.5910655596583
FDN39,OUT018,2428.5365251867684
FDY34,OUT017,2812.5996181028786
FDC14,OUT035,847.3562924638254
FDA55,OUT017,3881.329607799132
FDZ50,OUT010,1344.769131496202
DRG13,OUT049,2674.159725170777
FDP01,OUT013,2426.425324119632
NCG54,OUT017,2955.550730491947
FDM13,OUT045,1905.461837736412
NCO18,OUT027,3248.179725721274
NCW41,OUT013,2572.014776974713
FDM52,OUT027,2907.5984049718945
NCF55,OUT035,834.2609119866482
FDT09,OUT046,2046.2236443138165
NCM19,OUT035,1902.3894911610373
FDW12,OUT018,2257.1496790106908
FDP15,OUT019,4016.681422653209
FDK36,OUT045,875.2582901449056
FDZ25,OUT035,3038.543011327843
NCW06,OUT049,3146.068062080381
FDW60,OUT046,3072.0695512848656
DRC49,OUT013,2600.7965079862297
NCT17,OUT035,3271.6268715169795
NCN06,OUT018,2129.2061986231724
FDC45,OUT013,2651.233035249917
DRJ47,OUT019,3217.5591533613274
NCF06,OUT045,3966.687095056188
FDE21,OUT010,378.5890081392895
DRG27,OUT013,492.44415887799414
FDW40,OUT049,1904.561061706887
NCO53,OUT046,2936.6886039150045
FDE23,OUT049,669.4257745512772
FDQ16,OUT046,1718.6677360748745
FDS26,OUT045,4256.555344296225
FDZ13,OUT010,-2199.674680455883
FDS14,OUT049,2467.659464189965
FDC10,OUT045,1884.3714278886248
FDY16,OUT049,3171.8038652311243
FDJ20,OUT035,1916.6689316459867
FDV43,OUT035,816.7357201038787
FDZ32,OUT027,2093.5276920708293
FDR23,OUT046,2902.208720482513
FDN24,OUT035,932.8212590557764
FDE34,OUT027,3336.808587761863
FDU31,OUT013,3049.586891327934
FDW33,OUT018,1267.3200580735534
FDU26,OUT046,1905.7901171703875
FDE20,OUT027,3074.6080409722595
NCW05,OUT035,1542.7851969677163
FDB22,OUT018,2257.1496790106908
FDO56,OUT046,1853.4184086944372
FDA19,OUT027,2276.328750924747
DRI39,OUT045,823.9627687368219
FDH52,OUT018,645.1853893132204
FDZ50,OUT035,3241.006299157033
NCN42,OUT035,2617.3843688728994
FDB53,OUT013,2310.651714500538
DRG11,OUT017,1800.8986968415024
DRK11,OUT027,2886.53060638347
FDQ60,OUT017,1923.8067462871768
FDT36,OUT017,598.1578773633778
DRG25,OUT018,2943.530695012355
DRJ23,OUT046,3158.775338390405
FDG05,OUT035,2662.784837391121
NCK06,OUT018,1884.5287887394354
FDU52,OUT017,2539.2768572462064
FDW07,OUT018,885.9559675773248
NCM17,OUT045,655.5055213089743
FDA22,OUT045,2694.188354012402
NCA41,OUT018,2956.626075489532
FDF38,OUT035,794.9845839878752
FDH52,OUT046,906.8441753312346
FDY58,OUT019,4166.658874688924
FDZ16,OUT045,2933.5438320814333
NCM18,OUT017,1046.655684844377
FDA22,OUT018,2435.674339827958
NCJ43,OUT035,2986.1713028518925
FDI34,OUT027,4166.658874688924
FDG56,OUT046,940.9419663589931
FDS34,OUT046,1880.378385081005
DRC01,OUT035,1044.4609070510573
FDQ04,OUT035,764.3640116279287
FDK04,OUT035,970.9631323480162
FDT51,OUT049,1874.4226629040782
FDV26,OUT017,3233.8684845158427
FDS04,OUT049,1767.4198022628918
FDW43,OUT018,3600.037033033674
FDQ28,OUT010,855.8735015257315
NCK06,OUT017,2251.901293242833
FDS23,OUT018,1624.0003297353173
FDZ36,OUT019,3336.808587761863
FDE56,OUT018,480.67920358433366
FDW10,OUT027,3227.111927132849
NCN14,OUT045,3184.402786065016
NCQ18,OUT045,1493.4362297659027
FDW08,OUT017,1810.4514706130249
FDU43,OUT035,3887.9053354561406
FDR33,OUT010,121.53942338550785
FDM24,OUT010,718.7322420817368
NCZ05,OUT046,1619.4924258597573
NCV41,OUT035,2115.4985270422485
FDV11,OUT018,2588.178225988548
NCY05,OUT035,741.0431676075177
FDV44,OUT018,2904.254367013581
FDW32,OUT049,1492.0795561252053
NCU18,OUT027,2228.801163033748
NCC43,OUT035,4112.458562043381
FDW19,OUT013,1861.3941360633592
FDN31,OUT035,3241.006299157033
FDI48,OUT045,790.0129638770226
FDS24,OUT017,1021.6749070079944
FDF46,OUT049,1931.1652989228608
DRG23,OUT017,2614.969409742568
FDG14,OUT018,2171.9043527428075
NCY30,OUT049,2907.4160951544623
FDO28,OUT018,1732.1931498198514
DRD24,OUT035,2125.4775734966247
FDI33,OUT049,1522.816859734165
FDN32,OUT046,3257.561189506319
FDR16,OUT045,2982.386647373527
FDF26,OUT046,2475.157900229425
NCN29,OUT018,669.1159844364117
FDE20,OUT045,2703.7411277839246
FDA46,OUT046,3021.458154883049
FDU28,OUT045,3184.402786065016
FDQ48,OUT045,1775.0324873584452
FDV36,OUT013,1986.714121196676
FDR14,OUT018,428.3074951083834
FDP23,OUT017,3155.3006098133183
FDP56,OUT013,834.7524971791954
FDK48,OUT010,-209.51206297008846
FDR48,OUT046,2258.280006024588
NCY29,OUT049,1027.4100002640866
FDM22,OUT018,762.2754611768756
DRJ01,OUT013,2390.864984641187
FDZ43,OUT045,3786.184659778377
FDV03,OUT035,2591.6485657221565
FDX11,OUT027,3336.808587761863
NCA41,OUT027,3533.6352943863603
FDE38,OUT017,2768.9490533035987
FDI27,OUT018,573.0937111611812
FDN32,OUT013,3257.561189506319
NCN43,OUT017,2099.5656543232503
FDB47,OUT027,3695.317290665245
FDV03,OUT017,2591.6485657221565
NCN30,OUT045,1814.3088153572187
NCV54,OUT010,272.27588328298197
FDV07,OUT013,1725.8055507160655
FDP07,OUT049,3221.6438833277302
FDK48,OUT018,709.9037527009255
FDM15,OUT019,2710.771698347397
FDY19,OUT027,2285.8589134369063
FDK46,OUT046,3824.242414034678
FDY11,OUT045,968.4177668853692
FDH09,OUT046,793.1577357105928
FDO08,OUT027,2849.100707764141
FDU14,OUT013,4020.6748275052305
FDD22,OUT027,2089.032206812409
FDM27,OUT017,2411.809152158526
FDL02,OUT027,1896.7009854463324
NCA17,OUT035,2617.3843688728994
FDE38,OUT019,2924.7932602605024
NCG07,OUT049,3093.6963536044314
DRC27,OUT013,3841.701140087897
FDA27,OUT035,4126.388545990615
FDW40,OUT045,1867.319964444173
DRI11,OUT013,1918.1367720821427
FDN50,OUT046,1778.1772591920153
FDR12,OUT046,2880.457584366509
FDT34,OUT027,1811.9314344782879
FDW11,OUT035,1012.5578938166186
NCO30,OUT027,3572.911622385133
FDZ34,OUT017,3241.006299157033
FDU45,OUT017,2076.2221990434755
NCD42,OUT035,826.2884938754007
FDX25,OUT045,2732.857814384392
NCR29,OUT046,865.2494138626322
FDX43,OUT019,3074.6080409722595
FDB04,OUT010,-300.02564473827863
FDR49,OUT027,985.5967443291228
FDS39,OUT018,1792.5372764070491
FDW58,OUT045,1694.45516565288
FDG22,OUT019,1026.3724344973086
FDG31,OUT017,1077.2762572043232
NCV53,OUT027,4242.296899234594
DRJ37,OUT035,2539.2768572462064
FDV07,OUT035,1967.1078545487421
FDW52,OUT018,2450.170976856525
FDT15,OUT045,3098.05001781032
FDD02,OUT018,1602.5365696837705
FDM16,OUT035,1077.2762572043232
NCE55,OUT046,2598.8613267739674
FDB57,OUT018,3600.037033033674
FDQ04,OUT013,658.6502931425448
FDQ47,OUT019,-597.5684319347147
FDY14,OUT019,4099.900679691269
DRK37,OUT017,3359.244147048858
FDO25,OUT017,3267.102733531313
FDL57,OUT046,4259.816847378806
NCK29,OUT018,1708.769880703362
FDK46,OUT027,4584.720054029143
NCB43,OUT010,1337.6313168550114
DRE01,OUT027,3981.7684402304762
FDC46,OUT018,2759.799368865035
FDQ23,OUT045,1722.6607788824952
FDX38,OUT049,868.8488226083389
FDG60,OUT018,3520.5328309527417
FDW55,OUT017,4040.632602952412
FDP39,OUT013,868.8502882069538
FDB20,OUT018,1068.3769149547495
FDV21,OUT017,1839.0371953191325
FDZ02,OUT013,1725.8055507160655
FDP19,OUT027,2101.045618188512
FDA38,OUT035,4153.691913873224
FDH22,OUT045,1730.1787050001778
DRM11,OUT045,3853.935878080208
FDO12,OUT027,3512.567495797936
FDT14,OUT049,1755.4063908867886
FDW34,OUT010,2249.781667669094
FDG04,OUT027,3512.567495797936
FDW59,OUT018,1213.9663678098302
FDR33,OUT018,1464.1467646980511
FDP32,OUT013,1993.8519358378664
FDL13,OUT027,4090.966322192562
FDD22,OUT013,1721.3100654576447
FDV40,OUT027,1318.2168814852796
NCD55,OUT046,741.6425739784418
FDQ20,OUT010,-956.5900232966687
FDD28,OUT045,862.1046420290618
FDC39,OUT045,3073.474692244314
NCR17,OUT049,1952.2330975112855
DRO35,OUT018,1708.8496945400782
FDF40,OUT049,4094.047480933147
FDR31,OUT018,2305.039930940456
NCQ41,OUT017,3302.930781404505
FDP38,OUT046,899.4708605669005
NCU54,OUT027,3529.1111564006937
FDG22,OUT018,479.9837879604273
DRK59,OUT013,3798.93673333416
FDC37,OUT046,1778.1772591920153
NCO42,OUT013,2217.3425678960234
NCT42,OUT017,2645.589982102513
FDX27,OUT035,1803.3136559718344
FDV40,OUT018,801.5517891756488
FDT45,OUT027,1232.9715552173955
FDS47,OUT019,512.0522453554248
FDR45,OUT035,4001.356274953639
FDB03,OUT045,3603.763712400952
FDO49,OUT035,1077.2762572043232
FDU60,OUT027,2989.3627147043762
FDB26,OUT018,690.1837830248364
FDB46,OUT017,3184.0728293215
FDQ37,OUT019,3252.0390367938185
FDN03,OUT017,4172.802688630579
NCX30,OUT045,4077.0395787888033
FDK32,OUT019,2876.977832611948
DRM47,OUT013,3101.1947896438905
NCO02,OUT046,940.9419663589931
FDP04,OUT013,1002.8664486064653
NCO43,OUT049,1847.5191516770874
FDD59,OUT013,1405.7282534691244
FDQ10,OUT017,2986.1713028518925
FDW45,OUT035,2638.452167461324
NCK30,OUT049,4007.967551195207
