,Item_Outlet_Sales
2509,1984.2991620663438
2510,2352.0213034211083
2511,1345.2358376899579
2512,2436.288856658727
2513,2953.1335767150026
2514,1339.2846800737036
2515,1094.1664413861092
2516,-41.73210103560126
2517,1860.2914887096308
2518,2043.691953934472
2519,1831.5192692014493
2520,3572.9116223851333
2521,3056.4552563417174
2522,-880.8974708003077
2523,1516.518473174001
2524,2767.9906337353923
2525,2112.3821930194476
2526,2797.9412421572733
2527,992.2746434695499
2528,1746.1231337670856
2529,3612.9159718618157
2530,3086.558538963241
2531,2587.6916912656843
2532,1563.8136804304586
2533,3895.043150097331
2534,4302.641025821791
2535,1952.2330975112855
2536,1441.0645212899526
2537,774.7358320944421
2538,3899.1183095374518
2539,3829.557305694106
2540,1461.9762735036825
2541,932.8212590557763
2542,2801.285280115587
2543,3363.9339984104045
2544,1878.1411896356485
2545,1051.6813782113582
2546,2914.3151248229974
2547,3562.407513894542
2548,2313.686250335915
2549,2382.6418757810548
2550,2717.7272031711555
2551,3801.3516924644914
2552,3227.1358038120666
2553,2918.4132208681967
2554,598.1578773633777
2555,2890.6954692327436
2556,3653.674766586948
2557,1725.8055507160652
2558,1578.66755145692
2559,3135.2925806716494
2560,1939.9187845638244
2561,47.265958245292865
2562,3567.8985196760914
2563,1862.8231790889752
2564,2904.2543670135815
2565,2106.5677709010133
2566,479.9837879604273
2567,4172.802688630579
2568,1561.6470257010392
2569,1154.7525682365292
2570,2180.283900186592
2571,2070.7671959714366
2572,1688.6164994217104
2573,1853.4184086944374
2574,3135.2911150730333
2575,865.2494138626321
2576,3323.9985799929295
2577,2382.6418757810548
2578,3858.5510472181186
2579,2212.2814893863974
2580,1581.350552567518
2581,2498.7291490893276
2582,1026.935715168288
2583,1594.4342527904055
2584,2934.3460340320244
2585,1819.791510738842
2586,4395.534783501184
2587,4053.727983429589
2588,3998.510870375233
2589,2966.583468128732
2590,2740.027330185268
2591,1477.3441809267501
2592,1077.2762572043232
2593,1475.6251538278445
2594,3187.547557898587
2595,1153.6222412226327
2596,2757.3075329499734
2597,1124.0078297609073
2598,1429.2110111878806
2599,1697.757842327528
2600,1804.0709671838358
2601,2004.6371479515292
2602,1788.6740956533902
2603,2532.7384489759397
2604,1901.4687949287925
2605,1615.5796831434834
2606,1993.8519358378664
2607,2621.6996673974527
2608,1781.653012261212
2609,-2030.554312260643
2610,826.2884938754008
2611,1862.8231790889752
2612,2958.473903188821
2613,1851.5499126199322
2614,1581.350552567518
2615,2120.6334529116743
2616,1463.3073366170242
2617,3885.404767239253
2618,3094.0569750027003
2619,1957.4131000809155
2620,1896.7009854463324
2621,2352.0213034211083
2622,2374.3906158888285
2623,2924.7932602605024
2624,3947.414858573281
2625,244.47319010390584
2626,96.99275054674777
2627,2002.7826919791016
2628,-1380.4778049479082
2629,1109.9716764233522
2630,1897.068973493718
2631,3512.567495797936
2632,1154.7525682365292
2633,2770.999687676631
2634,4242.296899234594
2635,1819.1726142896941
2636,3059.600028175288
2637,1182.5505071055086
2638,492.4441588779942
2639,2776.407126830333
2640,2756.725917714101
2641,449.3632156004806
2642,1722.660778882495
2643,2680.486105908442
2644,2615.850829319639
2645,1627.554747935761
2646,2640.0633997416344
2647,1239.5142388387478
2648,1241.6253570153751
2649,4267.657107885803
2650,1678.7370975646945
2651,3649.042447660223
2652,101.2628070711964
2653,3086.558538963241
2654,3712.622202719907
2655,3128.154766030459
2656,1549.923011608907
2657,2229.116277418123
2658,2468.0200855882345
2659,1840.3263374749347
2660,1046.655684844377
2661,3232.1479918183213
2662,1253.3284720807223
2663,771.103950557687
2664,774.7358320944421
2665,2076.2221990434755
2666,3961.07387570164
2667,1919.1365447333278
2668,1827.0237839430288
2669,2314.046489301631
2670,2617.3843688728994
2671,1656.477986064128
2672,860.1663002327577
2673,1800.8986968415024
2674,1845.919972654978
2675,2512.485673492187
2676,1563.6969491814461
2677,-1053.389226579249
2678,1773.450394823889
2679,2363.9937245099723
2680,3915.6831894563275
2681,1260.466286721913
2682,4029.1314427351767
2683,2682.303714471668
2684,3052.462213534098
2685,1864.1953557017848
2686,1919.1365447333278
2687,771.5910602608717
2688,2040.5471821009014
2689,1439.824578898268
2690,2122.8031525618153
2691,801.2200577865966
2692,1234.9222155814587
2693,3359.244147048858
2694,3051.3530190967767
2695,3254.4164176727486
2696,2159.9097809104474
2697,2051.051290591493
2698,4000.452740424372
2699,2736.0025862179623
2700,1863.6577825590318
2701,2443.2366931171373
2702,3827.7794212469794
2703,2645.5899821025137
2704,2606.2980555481176
2705,912.4993874076193
2706,2618.798798348495
2707,2790.8034275160835
2708,1688.0471637149278
2709,2363.9937245099723
2710,2986.171302851893
2711,3712.622202719907
2712,2093.1828351267563
2713,2618.798798348495
2714,2276.328750924747
2715,2672.337611162644
2716,2076.2221990434755
2717,407.6746079099495
2718,1931.1652989228612
2719,1801.5410607510735
2720,670.2463114503084
2721,-1342.8459514662427
2722,2970.784929344147
2723,1913.765844539309
2724,2411.809152158526
2725,2689.212418542756
2726,1234.9222155814587
2727,47.265958245292865
2728,2093.5276920708297
2729,677.0884025476593
2730,2801.285280115587
2731,1883.8909776773994
2732,1946.9089915903237
2733,2151.9373627992
2734,3633.98377045024
2735,1108.580167091849
2736,3165.313746660672
2737,2925.888771880572
2738,771.5910602608717
2739,1722.660778882495
2740,899.4708605669005
2741,2675.0298178969892
2742,2016.7126759263358
2743,2576.0078197823327
2744,2046.2236443138165
2745,1608.8059502597284
2746,3720.099409004228
2747,3053.062644397131
2748,838.4617325885042
2749,1542.7851969677163
2750,2936.3928803711638
2751,-235.02571497115554
2752,2797.9412421572733
2753,2663.235334818214
2754,878.4030619784759
2755,2358.1714186052527
2756,1345.2358376899579
2757,2023.8504905675263
2758,2914.5539097956525
2759,3241.0062991570335
2760,1773.450394823889
2761,4015.1660768751126
2762,3202.0447091967985
2763,3029.7418003767198
2764,427.612079484477
2765,1012.5578938166186
2766,1811.9314344782877
2767,2474.343800199948
2768,1322.897886331573
2769,1158.4201851884548
2770,2758.5871259959517
2771,-103.19893811378091
2772,3923.80169452221
2773,2014.9197344262907
2774,2332.766970517872
2775,2631.417080346176
2776,906.8441753312346
2777,2626.9680192644573
2778,373.6706631041196
2779,-511.45384975709703
2780,3144.8453544431713
2781,3135.712775090157
2782,1761.9371068812682
2783,3271.6268715169795
2784,3609.807436607134
2785,2952.0032497011057
2786,2966.9256182716026
2787,4298.277680245748
2788,463.0253155716831
2789,1701.5929802940707
2790,1918.1367720821422
2791,3171.803865231124
2792,1097.306900622806
2793,4224.802791268541
2794,3093.696353604431
2795,1176.0592793513129
2796,1030.2350416625102
2797,1154.7525682365292
2798,992.2746434695499
2799,1318.2168814852794
2800,1918.1367720821422
2801,3821.8200846819923
2802,2986.171302851893
2803,3218.284861507546
2804,2446.3574406133775
2805,3221.64388332773
2806,2704.5750452593516
2807,801.5089702424183
2808,1232.3843045633835
2809,3738.444317554993
2810,2758.881934947564
2811,1444.2092931235231
2812,3773.174895341832
2813,738.497802144871
2814,2583.4987000573724
2815,1435.7494194581477
2816,2416.3654329859223
2817,2866.4959800124448
2818,741.6425739784418
2819,2411.4140952892362
2820,1525.8340722579974
2821,2648.5990841375647
2822,3817.1045993934877
2823,993.8401916084953
2824,3111.971736651238
2825,3738.444317554993
2826,3065.0552672007375
2827,459.1482924799642
2828,2626.9680192644573
2829,2028.8093286831247
2830,2072.4598934824053
2831,3144.8453544431713
2832,2789.344596227396
2833,1831.5192692014493
2834,2727.9536982059194
2835,4090.966322192562
2836,-1393.278053120281
2837,2433.9191411967795
2838,3808.4895071056817
2839,1485.575762471451
2840,2474.343800199948
2841,865.2494138626321
2842,2317.9235123933495
2843,1334.112888810868
2844,2546.9426203195994
2845,1339.2846800737036
2846,624.5525021147864
2847,2318.8950906064797
2848,1079.5226614915696
2849,1056.2084586158992
2850,1319.8420218352337
2851,1339.2846800737036
2852,3187.6642891475994
2853,4204.300367069289
2854,3158.1759320194815
2855,1005.1845790522842
2856,1692.040206522548
2857,1615.5796831434834
2858,896.32608873333
2859,2880.4575843665093
2860,2464.875313754664
2861,2101.045618188512
2862,165.18998818478843
2863,1295.9652214298458
2864,1950.2013710385854
2865,962.5701126731416
2866,1097.306900622806
2867,1671.8641343357074
2868,3997.192069786475
2869,3446.08125219088
2870,1000.3347582271209
2871,278.54526385894053
2872,603.5906278446179
2873,3218.284861507546
2874,598.1578773633777
2875,3162.7683811980255
2876,2801.285280115587
2877,2893.486111207228
2878,2618.798798348495
2879,1656.477986064128
2880,970.9631323480162
2881,1942.702934999126
2882,2551.0289918133158
2883,3209.099846908683
2884,3161.29032724317
2885,544.8158673539447
2886,4040.8411689871396
2887,1893.9242016601472
2888,3021.458154883049
2889,2132.8040200696028
2890,3105.434352873081
2891,729.6026647303561
2892,3547.9610481015643
2893,970.9631323480162
2894,754.6711008191603
2895,2219.7197803913623
2896,650.5295858393279
2897,96.99275054674777
2898,1619.2275744475537
2899,2624.522183514089
2900,2597.7309997600705
2901,930.7747704544262
2902,2965.9416745735284
2903,3127.1718733684324
2904,3823.4257570410905
2905,-539.2130057157311
2906,1594.4342527904055
2907,2715.1565458670716
2908,2765.9030183397413
2909,937.7971945254226
2910,2004.2626558443646
2911,4197.279447048869
2912,2914.5539097956525
2913,977.4532509184683
2914,4079.5849442514505
2915,3603.363198090294
2916,3051.3530190967767
2917,801.6943428823953
2918,665.0582950804962
2919,3247.0570810157274
2920,2272.9690918312576
2921,1052.7002081502287
2922,2846.692240172992
2923,1658.503902446327
2924,2883.9333374357057
2925,2908.6167224204646
2926,456.90154455232897
2927,3135.2911150730333
2928,4232.744125463073
2929,603.5906278446179
2930,4058.020393492374
2931,1901.4687949287925
2932,862.1046420290617
2933,1977.1598818265384
2934,3205.189481030369
2935,1834.4048763924075
2936,3826.4125338605354
2937,2926.0055031295847
2938,1908.6066095699828
2939,1485.575762471451
2940,2684.8663101012867
2941,1339.2846800737036
2942,2464.180860634476
2943,2685.0855020732
2944,2361.5740771926303
2945,1792.0403895027914
2946,1424.1371029247348
2947,2382.6418757810548
2948,1534.9247296732647
2949,933.5671859960439
2950,4075.5455853751405
2951,3293.261276383971
2952,3883.2959015564998
2953,1831.5192692014493
2954,2436.074854138617
2955,3259.2802166052247
2956,1056.2084586158992
2957,711.0220016184951
2958,2638.390255810165
2959,1037.797377505666
2960,3987.290592942978
2961,1495.4506745855767
2962,1668.7193625021373
2963,1260.466286721913
2964,940.4662156645796
2965,1805.632656884226
2966,3337.1479230820023
2967,2946.8747329706675
2968,3336.8085877618632
2969,1030.2350416625102
2970,2595.7165549403967
2971,3865.0219841083085
2972,3228.7816979689205
2973,3931.774112633457
2974,2072.4598934824053
2975,1625.857413704181
2976,903.6994034976642
2977,3800.1645932041306
2978,3841.7011400878973
2979,-133.81951047372758
2980,2522.973327877979
2981,3215.1400896739756
2982,-124.26673670220543
2983,-528.7088972251391
2984,679.2831803409788
2985,1339.2846800737036
2986,2626.0021473793527
2987,3018.309816209476
2988,2382.6418757810548
2989,-42.966762343379116
2990,3827.7794212469794
2991,661.0652522728766
2992,991.1188970416239
2993,2047.0582477838732
2994,720.5747753900172
2995,2482.7900754032016
2996,2672.164194963992
2997,2285.8589134369063
2998,2023.8504905675263
2999,3704.396177815444
3000,1123.2987712675992
3001,3904.6504518195434
3002,1970.5084805580923
3003,3914.203225591066
3004,3989.0096200418834
3005,2566.62389267726
3006,2027.9482612670097
3007,3091.5097654163237
3008,3155.3006098133183
3009,3512.567495797936
3010,3252.0390367938185
3011,1766.800905813744
3012,1803.3136559718344
3013,3503.014722026414
3014,2650.1027082360206
3015,865.2494138626321
3016,3595.19728048697
3017,3915.6831894563275
3018,2911.761494254035
3019,2607.831595101377
3020,2934.3460340320244
3021,2007.7819197851
3022,1670.6368399187436
3023,994.2025109424758
3024,3108.8269648176674
3025,3056.4552563417174
3026,3829.557305694106
3027,-1807.632238576375
3028,1505.5190211325744
3029,1439.824578898268
3030,2171.9043527428075
3031,497.1231065994414
3032,1745.8352684602944
3033,2592.24797209308
3034,396.9915071245305
3035,2007.7819197851
3036,1831.5192692014493
3037,3267.1027335313133
3038,937.7971945254226
3039,1765.0818787148385
3040,2539.87626361713
3041,1058.0305726240329
3042,2624.522183514089
3043,3135.8332636511855
3044,3169.388906100792
3045,1607.2442605593385
3046,3887.905335456141
3047,-10.56891985128459
3048,3165.313746660672
3049,1068.3769149547497
3050,1897.068973493718
3051,932.8212590557763
3052,2515.47489183852
3053,1754.7992922400774
3054,1967.1078545487421
3055,1457.0089500568606
3056,2892.826096844633
3057,4584.720054029143
3058,1153.6222412226327
3059,2557.071118905738
3060,775.3967492647132
3061,3188.2049721271355
3062,682.1330508613012
3063,1870.7955972002226
3064,2028.8093286831247
3065,2536.7314917835597
3066,460.0463163858997
3067,1142.4579734492063
3068,1339.2846800737036
3069,1010.8388667177128
3070,1154.7525682365292
3071,1405.7282534691244
3072,4066.537991198521
3073,658.6502931425448
3074,407.6746079099495
3075,3165.913153031596
3076,3572.9116223851333
3077,3352.5906692949934
3078,1070.3662952971672
3079,1428.6116048169574
3080,2591.6485657221565
3081,2004.6371479515292
3082,3183.4613623335686
3083,4198.708076876688
3084,1725.2061443451416
3085,1035.9252082688313
3086,2278.2174775991157
3087,2185.815169156557
3088,3533.6352943863603
3089,1322.897886331573
3090,2369.758294328162
3091,950.6798820009477
3092,2679.3397277404074
3093,2966.9256182716026
3094,1916.6689316459865
3095,2023.8504905675263
3096,2062.9071197108824
3097,3059.600028175288
3098,2876.977832611948
3099,2919.7339123652823
3100,3527.670645593933
3101,1923.8067462871772
3102,2006.6684745340651
3103,4027.8126421464212
3104,1339.2846800737036
3105,2891.907712101826
3106,2048.7772748827783
3107,658.6502931425448
3108,3666.826924498752
3109,3425.135581341946
3110,2342.3812502272035
3111,1832.843186692017
3112,762.2754611768756
3113,1832.843186692017
3114,4843.214257306391
3115,1039.517870203187
3116,3239.285806459512
3117,689.2708655024915
3118,2314.6311329450878
3119,1005.1845790522842
3120,3293.3780076329836
3121,3248.179725721274
3122,723.5883214597422
3123,3881.329607799132
3124,649.6773869423024
3125,1522.4747095912937
3126,1773.450394823889
3127,3858.5510472181186
3128,3132.1478088380786
3129,1901.4687949287925
3130,1967.2838948878061
3131,3544.816276267994
3132,3027.911441209122
3133,2467.659464189965
3134,1697.757842327528
3135,2873.6337946536346
3136,2756.9467537353016
3137,940.941966358993
3138,3914.203225591066
3139,1428.6116048169574
3140,2707.4276603890844
3141,4113.938525908647
3142,2969.0864464070987
3143,441.7709333390927
3144,3970.4598497097695
3145,795.6799996117815
3146,2626.0021473793527
3147,1509.7214792569882
3148,3829.557305694106
3149,2387.398702412928
3150,2849.837012006563
3151,899.4708605669005
3152,1142.4579734492063
3153,3899.934966531039
3154,1594.4342527904055
3155,582.9577406461839
3156,3220.4823260582016
3157,2793.3539335225882
3158,1974.0165755915828
3159,4157.051572966711
3160,4424.307003009367
3161,2309.5213874866413
3162,4015.1660768751126
3163,1522.4747095912937
3164,3197.2170629191214
3165,971.5625387189397
3166,3169.388906100792
3167,427.612079484477
3168,4066.537991198521
3169,3250.559072928555
3170,3653.674766586948
3171,1154.7525682365292
3172,3858.69936086209
3173,1160.8798770653566
3174,827.1075405703924
3175,2450.1709768565247
3176,1745.8352684602944
3177,1952.2330975112855
3178,3083.683216757077
3179,3957.0221602954934
3180,2063.1268185662993
3181,1397.607546165908
3182,2159.268085900905
3183,816.7357201038787
3184,3994.2184603124483
3185,2969.0864464070987
3186,767.5980174532518
3187,2687.0505393712124
3188,3015.8215471344174
3189,1883.8909776773994
3190,2873.319769725319
3191,1996.135928232703
3192,1646.9478235519687
3193,2579.152591615903
3194,3083.683216757077
3195,1116.5525852030964
3196,1594.4342527904055
3197,2645.5899821025137
3198,1983.8549081210326
3199,2986.171302851893
3200,1339.2846800737036
3201,2613.319138940295
3202,2027.9482612670097
3203,3842.5858325348245
3204,2883.186568425157
3205,1337.6313168550114
3206,514.6482984822107
3207,-81.44780199777742
3208,193.77571289089593
3209,3427.3221695300526
3210,1918.1367720821422
3211,3169.388906100792
3212,1288.7490558469535
3213,742.3379896023476
3214,1830.773563703412
3215,3144.8453544431713
3216,1843.347295182609
3217,2697.333125845973
3218,1688.0471637149278
3219,2053.5180302975136
3220,1883.8909776773994
3221,648.3677066677839
3222,997.9908199228435
3223,723.1284059589799
3224,3996.7903776777116
3225,1439.824578898268
3226,1653.588751288901
3227,1804.0709671838358
3228,2014.3203280553666
3229,2152.7719662692566
3230,1144.0694674511105
3231,-235.02571497115554
3232,2873.6337946536346
3233,3967.4095375370725
3234,2435.76249955641
3235,4224.802791268541
3236,918.0772248493336
3237,2592.24797209308
3238,1773.450394823889
3239,2814.079581968142
3240,2055.9890039251086
3241,915.9457691900509
3242,1182.5505071055086
3243,4133.526360631806
3244,2062.9071197108824
3245,1542.1776407426655
3246,2495.584377255757
3247,2999.1392217009407
3248,1616.3476540261872
3249,1943.0635563973951
3250,2647.5710178566765
3251,2077.788279363615
3252,2852.2519711368946
3253,896.32608873333
3254,2430.4183669272516
3255,1618.7195990629907
3256,1946.9089915903237
3257,1142.4579734492063
3258,2874.0343089642934
3259,3204.109261947598
3260,1893.9242016601472
3261,2251.142191383398
3262,956.0711119736144
3263,947.3499682969447
3264,2352.0213034211083
3265,309.9880941053878
3266,544.8158673539447
3267,-166.31624818032248
3268,3206.9085081292747
3269,682.1330508613012
3270,2704.5750452593516
3271,3550.080267186359
3272,917.6211223385824
3273,2697.333125845973
3274,3897.5126371783535
3275,2572.0147769747127
3276,2921.2846922231815
3277,2271.079662957925
3278,3907.065410949875
3279,2261.3145418599647
3280,1607.2442605593385
3281,2259.3889693913065
3282,1378.5610080724769
3283,3409.9880237754533
3284,3431.588375098343
3285,2067.2914429022403
3286,1918.1367720821422
3287,3818.5255646043565
3288,3430.4149818551455
3289,2697.9616905784637
3290,1773.450394823889
3291,3067.3152308360245
3292,-528.7088972251391
3293,2907.5984049718945
3294,669.5185003381927
3295,2198.4957050581766
3296,3885.3599699934944
3297,2500.4793973455
3298,1056.9930068572555
3299,2014.9197344262907
3300,865.2494138626321
3301,1759.901876145209
3302,2343.049556992633
3303,2023.8504905675263
3304,4056.986090739128
3305,2731.4294512751158
3306,2630.8176739752525
3307,3028.5190927395097
3308,1478.3056185526664
3309,2588.178225988548
3310,1800.8986968415024
3311,3430.4149818551455
3312,4102.905788271859
3313,1348.0006278919645
3314,3891.176975342921
3315,730.2662206001702
3316,694.3955390922423
3317,2142.267857778666
3318,1753.260948408276
3319,1017.5233549628867
3320,3137.707539801981
3321,2948.4129158507562
3322,2481.3785664093766
3323,4415.076982191705
3324,2142.3845890276775
3325,527.7436789593881
3326,3233.8684845158427
3327,2413.650180779548
3328,4061.823379222142
3329,2946.8747329706675
3330,2185.815169156557
3331,2611.5719893949613
3332,3533.6352943863603
3333,4133.526360631806
3334,1382.4074094487135
3335,2502.1164110173777
3336,1468.4873391866538
3337,755.0158624183532
3338,2014.3203280553666
3339,686.1260936689208
3340,-2089.9239117928246
3341,2198.4957050581766
3342,985.5967443291228
3343,2765.9030183397413
3344,1897.068973493718
3345,3546.830721087667
3346,801.5089702424183
3347,3363.9339984104045
3348,3782.191616970757
3349,1481.9103909401967
3350,1457.0089500568606
3351,2093.5276920708297
3352,3848.1636699765395
3353,4088.64096585232
3354,688.6714591315676
3355,3169.388906100792
3356,964.4247240777494
3357,1939.9187845638244
3358,3200.009478460739
3359,1036.9627740356088
3360,651.5110129027394
3361,2623.8232474308866
3362,1581.3388723132286
3363,1806.9494787001966
3364,1607.2442605593385
3365,1554.509211059849
3366,3578.8524866945404
3367,3916.025339599199
3368,1792.0403895027914
3369,1035.9252082688313
3370,1496.5810015994732
3371,974.564006692338
3372,679.2831803409788
3373,1260.182243432363
3374,3503.014722026414
3375,2712.4622714605935
3376,1814.9482559682228
3377,2909.4513258905213
3378,1090.6231539526432
3379,1831.5192692014493
3380,3453.560927151798
3381,2557.071118905738
3382,902.9466136360973
3383,1052.1757481899256
3384,2902.0919892335005
3385,1805.632656884226
3386,2611.6609837073042
3387,3896.790194697469
3388,2955.550730491947
3389,1870.464736277743
3390,3252.0390367938185
3391,1408.1432125994563
3392,4061.908967575564
3393,1196.3244446780482
3394,3178.9416798723146
3395,1432.6867642570776
3396,1687.0642710529019
3397,1987.2145672145223
3398,3500.128713140913
3399,4198.708076876688
3400,2185.815169156557
3401,794.9845839878752
3402,2007.7819197851
3403,1488.7205343050214
3404,1697.757842327528
3405,3789.3294316119473
3406,1687.0642710529019
3407,2433.5631387608223
3408,1588.7081795289484
3409,3144.8453544431713
3410,2077.788279363615
3411,3562.407513894542
3412,3648.1426243048563
3413,1657.9424154947897
3414,3828.957899323182
3415,2047.0582477838732
3416,1757.9440640736477
3417,3205.189481030369
3418,1435.7494194581477
3419,899.3457392917755
3420,3074.8001648924824
3421,607.1915021889396
3422,1725.8055507160652
3423,1753.260948408276
3424,2776.407126830333
3425,4014.2128511943215
3426,3271.6268715169795
3427,1503.4230926968241
3428,1697.757842327528
3429,2551.8671621233757
3430,2011.77496259272
3431,2849.837012006563
3432,1410.2053483176937
3433,1415.281027240647
3434,324.6475917589323
3435,1810.451470613025
3436,1374.8817284715856
3437,4000.452740424372
3438,692.746618571688
3439,2673.817575027907
3440,3929.7388818973977
3441,1883.8909776773994
3442,868.8502882069538
3443,2330.5891860750658
3444,2593.582403465213
3445,2797.9412421572733
3446,2309.5213874866413
3447,1752.7640615040182
3448,775.9600299356924
3449,4088.64096585232
3450,1993.2299182075794
3451,1684.9023918813577
3452,3924.6362979922674
3453,2149.405672419856
3454,3049.3174417005275
3455,2926.0055031295847
3456,2130.1599878395646
3457,3826.4125338605354
3458,1232.9715552173957
3459,4338.181991064533
3460,541.6710955203739
3461,2055.9890039251086
3462,1035.9252082688313
3463,3253.5304285634743
3464,2041.8782452142425
3465,889.1882740921397
3466,2361.5740771926303
3467,1267.1930019216645
3468,2198.4957050581766
3469,2785.9349660105863
3470,1525.8340722579974
3471,2638.452167461324
3472,2986.171302851893
3473,1142.4579734492063
3474,1405.7282534691244
3475,2618.99560115321
3476,1725.8055507160652
3477,3187.6642891475994
3478,1227.061748287007
3479,1984.2976964677287
3480,950.4947401305151
3481,666.5842940570675
3482,4233.5593168580435
3483,1831.5192692014493
3484,1175.4126924643183
3485,2674.362201610695
3486,2815.739220978804
3487,997.1899863935505
3488,437.61358348230107
3489,2823.371396152581
3490,3572.9116223851333
3491,3037.240236416179
3492,1831.5192692014493
3493,1653.588751288901
3494,845.5294441865432
3495,2566.8347744050825
3496,4031.288395215618
3497,724.0626065555409
3498,3896.790194697469
3499,2023.8504905675263
3500,2758.5871259959517
3501,1020.7894753613193
3502,-415.356752200656
3503,2883.186568425157
3504,1109.4147705619057
3505,2877.312812532939
3506,2598.8613267739674
3507,2924.7932602605024
3508,1767.4198022628918
3509,1987.2145672145223
3510,970.9631323480162
3511,3165.913153031596
3512,1520.9947457260312
3513,2965.9416745735284
3514,427.612079484477
3515,1096.2693348560288
3516,1585.5396929150843
3517,3287.456053720047
3518,3134.232811224894
3519,2849.100707764141
3520,3828.957899323182
3521,2255.1352341910174
3522,2873.6337946536346
3523,3883.2959015564998
3524,3331.277318791898
3525,3949.161903173419
3526,3929.9561325200616
3527,2518.666620663855
3528,1666.524306267271
3529,3970.735702593692
3530,2576.0078197823327
3531,3200.009478460739
3532,1475.6251538278445
3533,3101.1947896438905
3534,4102.905788271859
3535,3135.2925806716494
3536,300.7785735320816
3537,4090.966322192562
3538,492.4441588779942
3539,2948.4129158507562
3540,2285.8589134369063
3541,657.920480439306
3542,1512.0229879155804
3543,2036.669404943678
3544,688.8359541125009
3545,1782.0331679164574
3546,2014.9197344262907
3547,2566.8347744050825
3548,1766.800905813744
3549,948.2247692445638
3550,1239.522119204574
3551,3198.0516663891785
3552,1987.2145672145223
3553,651.5124785013545
3554,1470.445151258215
3555,665.0582950804962
3556,2842.697731766757
3557,718.7322420817368
3558,676.9242105907367
3559,2352.0213034211083
3560,3928.6965773714023
3561,1520.9947457260312
3562,3310.9031995157525
3563,1023.334840823966
3564,2306.0954336731425
3565,1883.8909776773994
3566,2093.5276920708297
3567,2064.146671068669
3568,1860.7947296924349
3569,2883.186568425157
3570,583.8706581685288
3571,2579.152591615903
3572,2101.045618188512
3573,2873.6337946536346
3574,3128.154766030459
3575,193.77571289089593
3576,4337.554008244521
3577,2421.9182037798278
3578,2907.416095154462
3579,1260.466286721913
3580,1880.378385081005
3581,3955.595842719257
3582,3512.567495797936
3583,3142.9539549015626
3584,1822.6528564001956
3585,1923.8067462871772
3586,1035.9252082688313
3587,2045.6016266835297
3588,1738.1675974186994
3589,2945.857819683178
3590,1049.0706439747084
3591,3007.922438967897
3592,1034.4310836562645
3593,1636.5405144896
3594,1371.630462441366
3595,4289.221658644878
3596,-1105.760935055199
3597,4101.185295574337
3598,4061.823379222142
3599,1057.6884224811618
3600,3268.484009593817
3601,2552.904790457849
3602,1368.0568995818849
3603,1657.9424154947897
3604,1035.9252082688313
3605,2540.3040922070627
3606,1897.068973493718
3607,617.8746029743584
3608,2934.3460340320244
3609,3205.189481030369
3610,2048.9929284825243
3611,3788.6541468593987
3612,3272.3295548938117
3613,796.363978408591
3614,984.5910655596585
3615,1646.9478235519687
3616,3414.063183215573
3617,1923.1673056761726
3618,985.5967443291228
3619,5094.189942538987
3620,3336.8085877618632
3621,2310.355990956698
3622,3790.8160260309432
3623,2093.5276920708297
3624,3743.071612720309
3625,1485.8979008140545
3626,1773.450394823889
3627,1697.757842327528
3628,-63.92261011500787
3629,3997.192069786475
3630,1437.0714784823326
3631,2543.3520166863264
3632,3519.4596948264125
3633,3805.4301841271795
3634,2467.659464189965
3635,3336.8085877618632
3636,3826.4125338605354
3637,3233.8684845158427
3638,533.9299149908995
3639,2258.280006024588
3640,3865.6888618593084
3641,658.6502931425448
3642,971.5625387189397
3643,1814.3088153572182
3644,4005.6486850164233
3645,1435.7494194581477
3646,709.9037527009255
3647,2092.427839682059
3648,1246.1252033332403
3649,2849.837012006563
3650,1175.4126924643183
3651,3165.313746660672
3652,2880.4575843665093
3653,2276.328750924747
3654,2146.1875747574486
3655,2093.5276920708297
3656,2587.6916912656843
3657,1005.6588641480831
3658,2765.1340816092193
3659,1918.1367720821422
3660,3622.4480125948485
3661,4566.789789127922
3662,2877.312812532939
3663,2532.7384489759397
3664,1773.450394823889
3665,3589.6496557920955
3666,2965.9416745735284
3667,1607.2442605593385
3668,458.9159893720027
3669,1322.897886331573
3670,582.9577406461839
3671,2228.801163033748
3672,2632.9576522031102
3673,2703.7411277839246
3674,2675.308966797563
3675,4259.700116129793
3676,1227.061748287007
3677,1853.2704053174525
3678,2257.149679010691
3679,-243.8747945055784
3680,3128.154766030459
3681,3111.971736651238
3682,1918.1367720821422
3683,556.5158984675695
3684,1521.8410294503774
3685,3775.6158893137485
3686,1625.857413704181
3687,3241.0062991570335
3688,1783.0031685954116
3689,1811.9314344782877
3690,4153.691913873224
3691,3162.7683811980255
3692,4058.020393492374
3693,1542.0625443144554
3694,2028.8093286831247
3695,1236.5724295617176
3696,933.5671859960439
3697,3125.009994196889
3698,2842.8800415841893
3699,742.3379896023476
3700,3014.9435223600744
3701,1830.773563703412
3702,2985.5314192070973
3703,373.6706631041196
3704,3010.8456116647712
3705,971.5625387189397
3706,2247.596905239169
3707,1778.1772591920153
3708,1684.9023918813577
3709,2044.436647655129
3710,1681.4047703793804
3711,2023.8504905675263
3712,1722.660778882495
3713,3323.9985799929295
3714,3614.046298875713
3715,3165.313746660672
3716,1439.824578898268
3717,4090.966322192562
3718,2883.186568425157
3719,4527.863824427577
3720,1020.7894753613193
